C2DB-3-2_M3-X2-T2_W3-N2-(H1O1)2.POSCAR,0
C2DB-3-2_M3-X2-T2_Y3-N2-(H1O1)2.POSCAR,0
C2DB-3-2_M3-X2-T2_Zr3-N2-(H1O1)2.POSCAR,0
C2DB-3-2_M3-X2-T2_Ti3-N2-(H1S1)2-2.POSCAR,0
C2DB-3-2_M3-X2-T2_V3-N2-(H1S1)2.POSCAR,0
C2DB-3-2_M3-X2-T2_Zr3-N2-(H1S1)2.POSCAR,0
C2DB-3-2_M3-X2-T2_Ti3-N2-(H1Se1)2-1.POSCAR,0
C2DB-3-2_M3-X2-T2_Zr3-N2-(H1Se1)2.POSCAR,0
C2DB-3-2_M3-X2-T2_Ta3-B2-Cl2.POSCAR,0
C2DB-3-2_M3-X2-T2_Zr3-B2-Cl2.POSCAR,0
C2DB-3-2_M3-X2-T2_Ta3-B2-S2.POSCAR,0
C2DB-3-2_M3-X2-T2_Hf3-C2-Cl2.POSCAR,0
C2DB-3-2_M3-X2-T2_Ti3-C2-Cl2.POSCAR,0
C2DB-3-2_M3-X2-T2_Y3-C2-Cl2.POSCAR,0.059478938
C2DB-3-2_M3-X2-T2_Zr3-C2-Cl2.POSCAR,0
C2DB-3-2_M3-X2-T2_Cr3-C2-F2.POSCAR,0
C2DB-3-2_M3-X2-T2_Hf3-C2-F2.POSCAR,0
C2DB-3-2_M3-X2-T2_Mn3-C2-F2.POSCAR,0
C2DB-3-2_M3-X2-T2_Mo3-C2-F2.POSCAR,0
C2DB-3-2_M3-X2-T2_Sc3-C2-F2.POSCAR,0
C2DB-3-2_M3-X2-T2_Ta3-C2-F2.POSCAR,0
C2DB-3-2_M3-X2-T2_Ti3-C2-F2.POSCAR,0
C2DB-3-2_M3-X2-T2_V3-C2-F2.POSCAR,0
C2DB-3-2_M3-X2-T2_W3-C2-F2.POSCAR,0
C2DB-3-2_M3-X2-T2_Y3-C2-F2.POSCAR,0
C2DB-3-2_M3-X2-T2_Zr3-C2-F2.POSCAR,0
C2DB-3-2_M3-X2-T2_Hf3-C2-H2.POSCAR,0
C2DB-3-2_M3-X2-T2_Ti3-C2-H2.POSCAR,0
C2DB-3-2_M3-X2-T2_Zr3-C2-H2.POSCAR,0
C2DB-3-2_M3-X2-T2_Cr3-C2-O2.POSCAR,0
C2DB-3-2_M3-X2-T2_Hf3-C2-O2.POSCAR,0.42
C2DB-3-2_M3-X2-T2_Mn3-C2-O2.POSCAR,0
C2DB-3-2_M3-X2-T2_Nb3-C2-O2.POSCAR,0
C2DB-3-2_M3-X2-T2_Sc3-C2-O2.POSCAR,0
C2DB-3-2_M3-X2-T2_Ta3-C2-O2.POSCAR,0
C2DB-3-2_M3-X2-T2_Ti3-C2-O2.POSCAR,0
C2DB-3-2_M3-X2-T2_V3-C2-O2.POSCAR,0
C2DB-3-2_M3-X2-T2_W3-C2-O2.POSCAR,0
C2DB-3-2_M3-X2-T2_Y3-C2-O2.POSCAR,0
C2DB-3-2_M3-X2-T2_Zr3-C2-O2.POSCAR,0.382
C2DB-3-2_M3-X2-T2_Hf3-C2-S2.POSCAR,0
C2DB-3-2_M3-X2-T2_Nb3-C2-S2.POSCAR,0
C2DB-3-2_M3-X2-T2_V3-C2-S2.POSCAR,0
C2DB-3-2_M3-X2-T2_Hf3-N2-Cl2.POSCAR,0
C2DB-3-2_M3-X2-T2_Sc3-N2-Cl2.POSCAR,0
C2DB-3-2_M3-X2-T2_Ti3-N2-Cl2.POSCAR,0
C2DB-3-2_M3-X2-T2_Y3-N2-Cl2.POSCAR,0
C2DB-3-2_M3-X2-T2_Hf3-N2-F2.POSCAR,0
C2DB-3-2_M3-X2-T2_Mn3-N2-F2.POSCAR,0
C2DB-3-2_M3-X2-T2_Mo3-N2-F2.POSCAR,0
C2DB-3-2_M3-X2-T2_Nb3-N2-F2.POSCAR,0
C2DB-3-2_M3-X2-T2_Sc3-N2-F2.POSCAR,0
C2DB-3-2_M3-X2-T2_Ta3-N2-F2.POSCAR,0
C2DB-3-2_M3-X2-T2_Ti3-N2-F2.POSCAR,0
C2DB-3-2_M3-X2-T2_V3-N2-F2.POSCAR,0
C2DB-3-2_M3-X2-T2_W3-N2-F2.POSCAR,0
C2DB-3-2_M3-X2-T2_Y3-N2-F2.POSCAR,0
C2DB-3-2_M3-X2-T2_Zr3-N2-F2.POSCAR,0
C2DB-3-2_M3-X2-T2_Hf3-N2-H2.POSCAR,0
C2DB-3-2_M3-X2-T2_Ti3-N2-H2.POSCAR,0
C2DB-3-2_M3-X2-T2_Cr3-N2-O2.POSCAR,0
C2DB-3-2_M3-X2-T2_Hf3-N2-O2.POSCAR,0.32
C2DB-3-2_M3-X2-T2_Mo3-N2-O2.POSCAR,0
C2DB-3-2_M3-X2-T2_Nb3-N2-O2.POSCAR,0
C2DB-3-2_M3-X2-T2_Sc3-N2-O2.POSCAR,0
C2DB-3-2_M3-X2-T2_Ta3-N2-O2.POSCAR,0
C2DB-3-2_M3-X2-T2_Ti3-N2-O2.POSCAR,0
C2DB-3-2_M3-X2-T2_V3-N2-O2.POSCAR,0
C2DB-3-2_M3-X2-T2_W3-N2-O2.POSCAR,0
C2DB-3-2_M3-X2-T2_Y3-N2-O2.POSCAR,0.245
C2DB-3-2_M3-X2-T2_Zr3-N2-O2.POSCAR,0.401
C2DB-3-2_M3-X2-T2_Hf3-N2-S2.POSCAR,0
C2DB-3-2_M3-X2-T2_Ti3-N2-S2.POSCAR,0.087340136
C2DB-3-2_M3-X2-T2_Zr3-N2-S2.POSCAR,0
C2DB-4-3_M4-X3-T2_Cr4-C3-(H1O1)2.POSCAR,0
C2DB-4-3_M4-X3-T2_Hf4-C3-(H1O1)2.POSCAR,0
C2DB-4-3_M4-X3-T2_Mn4-C3-(H1O1)2.POSCAR,0
C2DB-4-3_M4-X3-T2_Mo4-C3-(H1O1)2.POSCAR,0
C2DB-4-3_M4-X3-T2_Nb4-C3-(H1O1)2.POSCAR,0
C2DB-4-3_M4-X3-T2_Sc4-C3-(H1O1)2.POSCAR,0
C2DB-4-3_M4-X3-T2_Ta4-C3-(H1O1)2.POSCAR,0
C2DB-4-3_M4-X3-T2_Ti4-C3-(H1O1)2.POSCAR,0
C2DB-4-3_M4-X3-T2_V4-C3-(H1O1)2.POSCAR,0
C2DB-4-3_M4-X3-T2_W4-C3-(H1O1)2.POSCAR,0
C2DB-4-3_M4-X3-T2_Y4-C3-(H1O1)2.POSCAR,0
C2DB-4-3_M4-X3-T2_Zr4-C3-(H1O1)2.POSCAR,0
C2DB-4-3_M4-X3-T2_Cr4-N3-(H1O1)2.POSCAR,0
C2DB-4-3_M4-X3-T2_Hf4-N3-(H1O1)2.POSCAR,0
C2DB-4-3_M4-X3-T2_Mn4-N3-(H1O1)2.POSCAR,0
C2DB-4-3_M4-X3-T2_Mo4-N3-(H1O1)2.POSCAR,0
C2DB-4-3_M4-X3-T2_Nb4-N3-(H1O1)2-1.POSCAR,0
C2DB-4-3_M4-X3-T2_Sc4-N3-(H1O1)2.POSCAR,0
C2DB-4-3_M4-X3-T2_Ta4-N3-(H1O1)2.POSCAR,0
C2DB-4-3_M4-X3-T2_Ti4-N3-(H1O1)2.POSCAR,0
C2DB-4-3_M4-X3-T2_V4-N3-(H1O1)2.POSCAR,0
C2DB-4-3_M4-X3-T2_W4-N3-(H1O1)2.POSCAR,0
C2DB-4-3_M4-X3-T2_Y4-N3-(H1O1)2.POSCAR,0
C2DB-4-3_M4-X3-T2_Zr4-N3-(H1O1)2.POSCAR,0
C2DB-4-3_M4-X3-T2_Ti4-N3-(H1S1)2.POSCAR,0
C2DB-2-1_M2-X1-T2_Al2-S1-S2-2.POSCAR,1.534737615
C2DB-2-1_M2-X1-T2_Al2-Se1-Se2.POSCAR,0.686440685
C2DB-2-1_M2-X1-T2_As2-S1-S2.POSCAR,0.903656009
C2DB-2-1_M2-X1-T2_As2-Se1-Se2.POSCAR,0.606109433
C2DB-2-1_M2-X1-T2_As2-Te1-Te2.POSCAR,0.518584104
C2DB-2-1_M2-X1-T2_Bi2-S1-S2.POSCAR,0.469992577
C2DB-2-1_M2-X1-T2_Bi2-Se1-Se2.POSCAR,0.24331873
C2DB-2-1_M2-X1-T2_Bi2-Te1-Te2.POSCAR,0.083231119
C2DB-3-2_M3-X2-none_Cr3-C2-none.POSCAR,0
C2DB-3-2_M3-X2-none_Hf3-C2-none.POSCAR,0
C2DB-3-2_M3-X2-none_Mn3-C2-none.POSCAR,0
C2DB-3-2_M3-X2-none_Mo3-C2-none.POSCAR,0
C2DB-3-2_M3-X2-none_Nb3-C2-none.POSCAR,0
C2DB-3-2_M3-X2-none_Sc3-C2-none.POSCAR,0
C2DB-3-2_M3-X2-none_Ta3-C2-none.POSCAR,0
C2DB-3-2_M3-X2-none_Ti3-C2-none.POSCAR,0
C2DB-3-2_M3-X2-none_V3-C2-none.POSCAR,0
C2DB-3-2_M3-X2-none_W3-C2-none.POSCAR,0
C2DB-3-2_M3-X2-none_Y3-C2-none.POSCAR,0
C2DB-3-2_M3-X2-none_Zr3-C2-none.POSCAR,0
C2DB-2-1_M2-X1-T2_Co2-Se1-Se2.POSCAR,0
C2DB-2-1_M2-X1-T2_Co2-Te1-Te2.POSCAR,0
C2DB-2-1_M2-X1-T2_Ga2-Se1-Se2-1.POSCAR,0.833346636
C2DB-2-1_M2-X1-T2_Ga2-Te1-Te2.POSCAR,0
C2DB-2-1_M2-X1-T2_Ge2-S1-S2.POSCAR,0
C2DB-2-1_M2-X1-T2_In2-S1-S2.POSCAR,1.132273505
C2DB-2-1_M2-X1-T2_In2-Se1-Se2-1.POSCAR,0.754104414
C2DB-2-1_M2-X1-T2_In2-Se1-Se2-2.POSCAR,0.434937521
C2DB-3-2_M3-X2-none_Cr3-N2-none.POSCAR,0
C2DB-3-2_M3-X2-none_Hf3-N2-none.POSCAR,0
C2DB-3-2_M3-X2-none_Mn3-N2-none.POSCAR,0
C2DB-3-2_M3-X2-none_Mo3-N2-none.POSCAR,0
C2DB-3-2_M3-X2-none_Nb3-N2-none.POSCAR,0
C2DB-3-2_M3-X2-none_Sc3-N2-none.POSCAR,0
C2DB-3-2_M3-X2-none_Ta3-N2-none.POSCAR,0
C2DB-3-2_M3-X2-none_Ti3-N2-none.POSCAR,0
C2DB-3-2_M3-X2-none_V3-N2-none.POSCAR,0
C2DB-3-2_M3-X2-none_W3-N2-none.POSCAR,0
C2DB-3-2_M3-X2-none_Y3-N2-none.POSCAR,0
C2DB-3-2_M3-X2-none_Zr3-N2-none.POSCAR,0
C2DB-2-1_M2-X1-T2_Ni2-Se1-Se2-1.POSCAR,0
C2DB-2-1_M2-X1-T2_Ni2-Te1-Te2.POSCAR,0
C2DB-2-1_M2-X1-T2_Sb2-S1-S2.POSCAR,0.59937173
C2DB-2-1_M2-X1-T2_Sb2-Se1-Se2.POSCAR,0.421131925
C2DB-2-1_M2-X1-T2_Sb2-Te1-Te2.POSCAR,0.337208884
C2DB-2-1_M2-X1-T2_W2-N1-N2.POSCAR,0
C2DB-2-1_M1M1-X1-T1.33T0.66_Bi1Sb1-S1-S1.33Se0.66.POSCAR,0.297642929
C2DB-4-3_M4-X3-T2_Hf4-B3-Cl2.POSCAR,0
C2DB-4-3_M4-X3-T2_Hf4-C3-Cl2.POSCAR,0
C2DB-4-3_M4-X3-T2_Ta4-C3-Cl2.POSCAR,0
C2DB-4-3_M4-X3-T2_Ti4-C3-Cl2.POSCAR,0
C2DB-4-3_M4-X3-T2_Y4-C3-Cl2.POSCAR,0
C2DB-4-3_M4-X3-T2_Zr4-C3-Cl2.POSCAR,0
C2DB-4-3_M4-X3-T2_Hf4-N3-Cl2.POSCAR,0
C2DB-4-3_M4-X3-T2_Ti4-N3-Cl2.POSCAR,0
C2DB-4-3_M4-X3-T2_Y4-N3-Cl2.POSCAR,0
C2DB-4-3_M4-X3-T2_Zr4-N3-Cl2.POSCAR,0
C2DB-4-3_M4-X3-T2_Cr4-C3-F2.POSCAR,0
C2DB-4-3_M4-X3-T2_Mn4-C3-F2.POSCAR,0
C2DB-4-3_M4-X3-T2_Mo4-C3-F2.POSCAR,0
C2DB-4-3_M4-X3-T2_Nb4-C3-F2.POSCAR,0
C2DB-4-3_M4-X3-T2_Sc4-C3-F2.POSCAR,0
C2DB-4-3_M4-X3-T2_Ta4-C3-F2.POSCAR,0
C2DB-4-3_M4-X3-T2_Ti4-C3-F2.POSCAR,0
C2DB-4-3_M4-X3-T2_V4-C3-F2.POSCAR,0
C2DB-4-3_M4-X3-T2_W4-C3-F2.POSCAR,0
C2DB-4-3_M4-X3-T2_Y4-C3-F2.POSCAR,0
C2DB-4-3_M4-X3-T2_Zr4-C3-F2.POSCAR,0
C2DB-4-3_M4-X3-T2_Cr4-N3-F2.POSCAR,0
C2DB-4-3_M4-X3-T2_Hf4-N3-F2.POSCAR,0
C2DB-4-3_M4-X3-T2_Mo4-N3-F2.POSCAR,0
C2DB-4-3_M4-X3-T2_Nb4-N3-F2-1.POSCAR,0
C2DB-4-3_M4-X3-T2_Sc4-N3-F2.POSCAR,0
C2DB-4-3_M4-X3-T2_Ta4-N3-F2-1.POSCAR,0
C2DB-4-3_M4-X3-T2_Ti4-N3-F2.POSCAR,0
C2DB-4-3_M4-X3-T2_V4-N3-F2.POSCAR,0
C2DB-4-3_M4-X3-T2_W4-N3-F2.POSCAR,0
C2DB-4-3_M4-X3-T2_Y4-N3-F2.POSCAR,0
C2DB-4-3_M4-X3-T2_Zr4-N3-F2.POSCAR,0
C2DB-4-3_M4-X3-T2_Hf4-C3-H2.POSCAR,0
C2DB-4-3_M4-X3-T2_Nb4-C3-H2.POSCAR,0
C2DB-4-3_M4-X3-T2_Ta4-C3-H2.POSCAR,0
C2DB-4-3_M4-X3-T2_Ti4-C3-H2.POSCAR,0
C2DB-4-3_M4-X3-T2_V4-C3-H2.POSCAR,0
C2DB-4-3_M4-X3-T2_Zr4-C3-H2.POSCAR,0
C2DB-4-3_M4-X3-T2_Hf4-N3-H2.POSCAR,0
C2DB-4-3_M4-X3-T2_Sc4-N3-H2.POSCAR,0
C2DB-4-3_M4-X3-T2_V4-N3-H2.POSCAR,0
C2DB-4-3_M4-X3-T2_Y4-N3-H2.POSCAR,0
C2DB-4-3_M4-X3-T2_Zr4-N3-H2.POSCAR,0
C2DB-4-3_M4-X3-T2_Cr4-C3-O2.POSCAR,0
C2DB-4-3_M4-X3-T2_Mn4-C3-O2.POSCAR,0
C2DB-4-3_M4-X3-T2_Mo4-C3-O2.POSCAR,0
C2DB-4-3_M4-X3-T2_Nb4-C3-O2.POSCAR,0
C2DB-4-3_M4-X3-T2_Sc4-C3-O2.POSCAR,0
C2DB-4-3_M4-X3-T2_Ta4-C3-O2.POSCAR,0
C2DB-4-3_M4-X3-T2_Ti4-C3-O2.POSCAR,0
C2DB-4-3_M4-X3-T2_V4-C3-O2.POSCAR,0
C2DB-4-3_M4-X3-T2_W4-C3-O2.POSCAR,0
C2DB-4-3_M4-X3-T2_Y4-C3-O2.POSCAR,0
C2DB-4-3_M4-X3-T2_Zr4-C3-O2.POSCAR,0
C2DB-4-3_M4-X3-T2_Cr4-N3-O2.POSCAR,0
C2DB-4-3_M4-X3-T2_Hf4-N3-O2.POSCAR,0
C2DB-4-3_M4-X3-T2_Mn4-N3-O2.POSCAR,0
C2DB-4-3_M4-X3-T2_Mo4-N3-O2.POSCAR,0
C2DB-4-3_M4-X3-T2_Nb4-N3-O2.POSCAR,0
C2DB-4-3_M4-X3-T2_Sc4-N3-O2.POSCAR,0
C2DB-4-3_M4-X3-T2_Ta4-N3-O2.POSCAR,0
C2DB-4-3_M4-X3-T2_Ti4-N3-O2.POSCAR,0
C2DB-4-3_M4-X3-T2_V4-N3-O2.POSCAR,0
C2DB-4-3_M4-X3-T2_W4-N3-O2.POSCAR,0
C2DB-4-3_M4-X3-T2_Y4-N3-O2.POSCAR,0
C2DB-4-3_M4-X3-T2_Zr4-N3-O2.POSCAR,0
C2DB-4-3_M4-X3-T2_Ta4-B3-S2.POSCAR,0
C2DB-4-3_M4-X3-T2_Nb4-C3-S2.POSCAR,0
C2DB-4-3_M4-X3-T2_Ta4-C3-S2.POSCAR,0
C2DB-4-3_M4-X3-T2_V4-C3-S2.POSCAR,0
C2DB-4-3_M4-X3-T2_Hf4-N3-S2.POSCAR,0
C2DB-4-3_M4-X3-T2_Mn4-N3-S2.POSCAR,0
C2DB-4-3_M4-X3-T2_Ti4-N3-S2.POSCAR,0
C2DB-4-3_M4-X3-T2_Zr4-N3-S2.POSCAR,0
C2DB-2-1_M1.33M0.66-X1-T2_Ti1.33Mo0.66-N1-Cl2.POSCAR,0
C2DB-2-1_M2-X0.66X0.33-T2_Bi2-Se0.66S0.33-S2.POSCAR,0.391603349
C2DB-3-2_M3-X2-T2_Al3-Se2-Se2.POSCAR,0
C2DB-3-2_M3-X2-T2_Al3-Te2-Te2.POSCAR,0
C2DB-4-3_M4-X3-none_Cr4-C3-none.POSCAR,0
C2DB-4-3_M4-X3-none_Hf4-C3-none.POSCAR,0
C2DB-4-3_M4-X3-none_Mo4-C3-none.POSCAR,0
C2DB-4-3_M4-X3-none_Nb4-C3-none.POSCAR,0
C2DB-4-3_M4-X3-none_Sc4-C3-none.POSCAR,0
C2DB-4-3_M4-X3-none_Ta4-C3-none.POSCAR,0
C2DB-4-3_M4-X3-none_Ti4-C3-none.POSCAR,0
C2DB-4-3_M4-X3-none_V4-C3-none.POSCAR,0
C2DB-4-3_M4-X3-none_W4-C3-none.POSCAR,0
C2DB-4-3_M4-X3-none_Y4-C3-none.POSCAR,0
C2DB-4-3_M4-X3-none_Zr4-C3-none.POSCAR,0
C2DB-3-2_M3-X2-T2_Co3-Se2-Se2.POSCAR,0
C2DB-3-2_M3-X2-T2_Co3-Te2-Te2.POSCAR,0
C2DB-3-2_M3-X2-T2_Cr3-S2-S2.POSCAR,0
C2DB-3-2_M3-X2-T2_Cr3-Se2-Se2.POSCAR,0
C2DB-3-2_M3-X2-T2_Cr3-Te2-Te2.POSCAR,0
C2DB-3-2_M3-X2-T2_Fe3-S2-S2-1.POSCAR,0
C2DB-3-2_M3-X2-T2_Fe3-S2-S2-2.POSCAR,0
C2DB-3-2_M3-X2-T2_Fe3-Se2-Se2.POSCAR,0
C2DB-3-2_M3-X2-T2_In3-S2-S2.POSCAR,0
C2DB-3-2_M3-X2-T2_In3-Se2-Se2.POSCAR,0
C2DB-3-2_M3-X2-T2_Mn3-S2-S2.POSCAR,0
C2DB-3-2_M3-X2-T2_Mn3-Te2-Te2.POSCAR,0
C2DB-4-3_M4-X3-none_Cr4-N3-none.POSCAR,0
C2DB-4-3_M4-X3-none_Hf4-N3-none.POSCAR,0
C2DB-4-3_M4-X3-none_Nb4-N3-none.POSCAR,0
C2DB-4-3_M4-X3-none_Sc4-N3-none.POSCAR,0
C2DB-4-3_M4-X3-none_Ta4-N3-none.POSCAR,0
C2DB-4-3_M4-X3-none_Ti4-N3-none.POSCAR,0
C2DB-4-3_M4-X3-none_V4-N3-none.POSCAR,0
C2DB-4-3_M4-X3-none_W4-N3-none.POSCAR,0
C2DB-4-3_M4-X3-none_Y4-N3-none.POSCAR,0
C2DB-4-3_M4-X3-none_Zr4-N3-none.POSCAR,0
C2DB-3-2_M3-X2-T2_Ni3-Se2-Se2.POSCAR,0
C2DB-3-2_M3-X2-T2_Ni3-Te2-Te2.POSCAR,0
C2DB-3-2_M3-X2-T2_Tl3-Se2-Se2.POSCAR,0
C2DB-3-2_M3-X2-T2_V3-Te2-Te2.POSCAR,0
C2DB-3-2_M3-X2-T2_Hf3-S2-S2.POSCAR,0
C2DB-3-2_M3-X2-T2_Hf3-Se2-Se2.POSCAR,0
C2DB-3-2_M3-X2-T2_Hf3-Te2-Te2.POSCAR,0
C2DB-3-2_M3-X2-T2_Mo3-S2-S2.POSCAR,0
C2DB-3-2_M3-X2-T2_Nb3-S2-S2.POSCAR,0
C2DB-3-2_M3-X2-T2_Nb3-Se2-Se2-1.POSCAR,0
C2DB-3-2_M3-X2-T2_Nb3-Te2-Te2.POSCAR,0
C2DB-3-2_M3-X2-T2_Sn3-S2-S2.POSCAR,0
C2DB-3-2_M3-X2-T2_Sn3-Se2-Se2.POSCAR,0
C2DB-3-2_M3-X2-T2_Ta3-S2-S2-1.POSCAR,0
C2DB-3-2_M3-X2-T2_Ta3-S2-S2-2.POSCAR,0
C2DB-3-2_M3-X2-T2_Ta3-Se2-Se2.POSCAR,0
C2DB-3-2_M3-X2-T2_Ti3-Te2-Te2.POSCAR,0
C2DB-3-2_M3-X2-T2_Zr3-Se2-Se2.POSCAR,0
C2DB-5-4_M5-X4-T2_Bi5-Te4-Te2.POSCAR,0
C2DB-5-4_M5-X4-T2_W5-N4-N2.POSCAR,0
C2DB-3-2_M2.33-X2-T2_Sn2.33-S2-S2.POSCAR,0
C2DB-3-2_M2.33-X2-T2_Sn2.33-Se2-Se2.POSCAR,0
C2DB-5-4_M3.5-X2.5-T2_Bi3.5-Te2.5-Te2.POSCAR,0
C2DB-5-4_M3.5-X2.5-T2_W3.5-N2.5-N2.POSCAR,0
C2DB-2-1_M2-X1-none_Cr2-C1-none.POSCAR,0
C2DB-2-1_M2-X1-none_Hf2-C1-none.POSCAR,0
C2DB-2-1_M2-X1-none_Mn2-C1-none.POSCAR,0
C2DB-2-1_M2-X1-none_Mo2-C1-none.POSCAR,0
C2DB-2-1_M2-X1-none_Nb2-C1-none.POSCAR,0
C2DB-2-1_M2-X1-none_Sc2-C1-none.POSCAR,0
C2DB-2-1_M2-X1-none_Ta2-C1-none.POSCAR,0
C2DB-2-1_M2-X1-none_V2-C1-none.POSCAR,0
C2DB-2-1_M2-X1-none_W2-C1-none.POSCAR,0
C2DB-2-1_M2-X1-none_Y2-C1-none.POSCAR,0
C2DB-2-1_M2-X1-none_Cr2-N1-none.POSCAR,0
C2DB-2-1_M2-X1-none_Hf2-N1-none.POSCAR,0
C2DB-2-1_M2-X1-none_Mn2-N1-none.POSCAR,0
C2DB-2-1_M2-X1-none_Mo2-N1-none.POSCAR,0
C2DB-2-1_M2-X1-none_Nb2-N1-none.POSCAR,0
C2DB-2-1_M2-X1-none_Sc2-N1-none.POSCAR,0
C2DB-2-1_M2-X1-none_Ti2-N1-none.POSCAR,0
C2DB-2-1_M2-X1-none_V2-N1-none.POSCAR,0
C2DB-2-1_M2-X1-none_W2-N1-none.POSCAR,0
C2DB-2-1_M2-X1-none_Y2-N1-none.POSCAR,0
C2DB-2-1_M2-X1-T2_Co2-As1-Se2.POSCAR,0
C2DB-2-1_M2-X1-T2_Co2-As1-Te2.POSCAR,0
C2DB-2-1_M2-X1-T2_Hf2-As1-S2.POSCAR,0
C2DB-2-1_M2-X1-T2_Hf2-As1-Se2.POSCAR,0
C2DB-2-1_M2-X1-T2_Hf2-As1-Te2.POSCAR,0
C2DB-2-1_M2-X1-T2_Ni2-As1-S2.POSCAR,0
C2DB-2-1_M2-X1-T2_Ni2-As1-Se2.POSCAR,0
C2DB-2-1_M2-X1-T2_Ni2-As1-Te2.POSCAR,0
C2DB-2-1_M2-X1-T2_Pd2-As1-Te2.POSCAR,0
C2DB-2-1_M2-X1-T2_Ti2-As1-S2.POSCAR,0
C2DB-2-1_M2-X1-T2_Zr2-As1-S2.POSCAR,0
C2DB-2-1_M2-X1-T2_Ti2-As1-Se2.POSCAR,0
C2DB-2-1_M2-X1-T2_Zr2-As1-Se2.POSCAR,0
C2DB-2-1_M2-X1-T2_Ti2-As1-Te2.POSCAR,0
C2DB-2-1_M2-X1-T2_Zr2-As1-Te2.POSCAR,0
C2DB-2-1_M2-X1-T2_Hf2-B1-Cl2.POSCAR,0
C2DB-2-1_M2-X1-T2_Nb2-B1-Cl2.POSCAR,0
C2DB-2-1_M2-X1-T2_Ta2-B1-Cl2.POSCAR,0
C2DB-2-1_M2-X1-T2_Y2-B1-Cl2.POSCAR,0
C2DB-2-1_M2-X1-T2_Zr2-B1-Cl2.POSCAR,0
C2DB-2-1_M2-X1-T2_Cr2-B1-O2.POSCAR,0
C2DB-2-1_M2-X1-T2_Cr2-B1-S2.POSCAR,0
C2DB-2-1_M2-X1-T2_Cr2-B1-Se2.POSCAR,0
C2DB-2-1_M2-X1-T2_Hf2-B1-F2.POSCAR,0
C2DB-2-1_M2-X1-T2_Ti2-B1-F2.POSCAR,0
C2DB-2-1_M2-X1-T2_Y2-B1-F2.POSCAR,0
C2DB-2-1_M2-X1-T2_Zr2-B1-F2.POSCAR,0
